Service;Th�matique;Producteur;Nom;Nom technique;URL d'acces Geoportail;URL d'acces Geoplateforme;Statut de licence;Etat de publication;Statut  G�oplateforme;Date actualisation de la donn�e;Remarque
WMTS;altimetrie;IGN;MNT issu de LiDAR HD;IGNF_LIDAR-HD_MNT_ELEVATION.ELEVATIONGRIDCOVERAGE.SHADOW;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;18/04/2025;
Alticodage;calcul;IGN;Alticodage;SERVICE_CALCUL_ALTIMETRIQUE;https://wxs.ign.fr/calcul/alti/rest/elevation.{format};https://data.geopf.fr/altimetrie/resources;;Publie;A jour;08/12/2023;
Geocodage;calcul;IGN;geocodage completion;completion-geoportail;https://wxs.ign.fr/calcul/geoportail/geocodage/rest/0.1/reverse?;https://data.geopf.fr/geocodage/completion/getCapabilities;;Publie;A jour;10/11/2023;
Geocodage;calcul;IGN;geocodage direct;direct-geoportail;https://wxs.ign.fr/calcul/geoportail/geocodage/rest/0.1/reverse?;https://data.geopf.fr/geocodage/getcapabilities;;Publie;A jour;10/11/2023;
Geocodage;calcul;IGN;geocodage parcelle;GEOCODAGE.PARCELLE;;https://data.geopf.fr/geocodage/getcapabilities;;Publie;A jour;05/07/2024;
Geocodage;calcul;IGN;geocodage poi;GEOCODAGE.POI;;https://data.geopf.fr/geocodage/getcapabilities;;Publie;A jour;05/07/2024;
Geocodage;calcul;IGN;geocodage adresse;GEOCODING.ADDRESS;;https://data.geopf.fr/geocodage/getcapabilities;;Publie;A jour;26/08/2024;
Geocodage;calcul;IGN;geocodage inverse;reverse-geoportail;https://wxs.ign.fr/calcul/geoportail/geocodage/rest/0.1/reverse?;https://data.geopf.fr/geocodage/getcapabilities;;Publie;A jour;10/11/2023;
Isochrone;calcul;IGN;Isochrones - Pieton iso;bdtopo-iso-pieton;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?;;;Non publie;Arr�t diffusion;;
Isochrone;calcul;IGN;Isochrones � Voiture iso;bdtopo-iso-voiture;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?;;;Non publie;Arr�t diffusion;;
Isochrone;calcul;IGN;Isochrone pgRouting;bdtopo-pgr;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;29/03/2024;
Isochrone;calcul;IGN;Isochrones - Pieton pgr;bdtopo-pgr-pieton;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Isochrone;calcul;IGN;Isochrones � Voiture pgr;bdtopo-pgr-voiture;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Isochrone;calcul;IGN;Isochrone Valhalla;bdtopo-valhalla;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;29/03/2024;
Itineraire;calcul;IGN;Calcul d'itineraire -OSRM;bdtopo-osrm;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;15/12/2023;
Itineraire;calcul;IGN;Calcul d'itineraire - Pieton osrm;bdtopo-osrm-pieton;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Itineraire;calcul;IGN;Calcul d'itineraire - Voiture osrm;bdtopo-osrm-voiture;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Itineraire;calcul;IGN;Calcul d'itineraire -pgRouting;bdtopo-pgr;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;29/03/2024;
Itineraire;calcul;IGN;Calcul d'itineraire - Pieton pgr;bdtopo-pgr-pieton;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Itineraire;calcul;IGN;Calcul d'itineraire - Voiture pgr;bdtopo-pgr-voiture;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?;https://data.geopf.fr/navigation/getcapabilities;;Non publie;Arr�t diffusion;;
Itineraire;calcul;IGN;Calcul d'itineraire -Valhalla;bdtopo-valhalla;;https://data.geopf.fr/navigation/getcapabilities;;Publie;A jour;29/03/2024;
Look4;calcul;IGN;Look4 - Contenus du Geocatalogue ;geocatLayers;https://wxs.ign.fr/calcul/look4/user;https://data.geopf.fr/recherche/api/indexes;;Publie;A jour;15/12/2023;
Look4;calcul;IGN;Look4 - Adresses, lieux et points routiers ;location;https://wxs.ign.fr/calcul/look4/user;https://data.geopf.fr/recherche/api/indexes;;Publie;A jour;15/12/2023;
Look4;calcul;IGN;Look4 - Index des voies par communes ;voies_nommees;https://wxs.ign.fr/calcul/look4/user;https://data.geopf.fr/recherche/api/indexes;;Publie;A jour;15/12/2023;
Look4;calcul;IGN;Look4 - Contenus du site Geoportail ;wwwLayers;https://wxs.ign.fr/calcul/look4/user;https://data.geopf.fr/recherche/api/indexes;;Publie;A jour;15/12/2023;
TMS;cartes;IGN;PLAN IGN;PLAN.IGN;https://wxs.ign.fr/cartes/geoportail/tms/1.0.0/PLAN.IGN/metadata.json/;https://data.geopf.fr/tms/1.0.0;;Publie;A jour;23/05/2025;
WFS;cartes;IGN;Graphe de mosaiquage SCAN 25;GEOGRAPHICALGRIDSYSTEMS.MAPS.SCAN25.GRAPHE-MOSAIQUAGE:graphe_scan25;https://wxs.ign.fr/cartes/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;17/01/2025;
WFS;cartes;IGN;Graphe de mosaiquage SCAN 50 1950;GEOGRAPHICALGRIDSYSTEMS.MAPS.SCAN50.1950.GRAPHE:ta_france_cartes_50k_1950_date_wm;https://wxs.ign.fr/cartes/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMS Raster;cartes;IGN;Carte de l'etat-major 1 : 10 000 (Environs de Paris 1818-1824);GEOGRAPHICALGRIDSYSTEMS.ETATMAJOR10;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMS Raster;cartes;IGN;Carte de l'etat-major 1 : 40 000 (1820-1866);GEOGRAPHICALGRIDSYSTEMS.ETATMAJOR40;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMS Raster;cartes;IGN;PLAN IGN J+1;GEOGRAPHICALGRIDSYSTEMS.MAPS.BDUNI.J1;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;
WMS Raster;cartes;IGN;SCAN 50� Historique 1950;GEOGRAPHICALGRIDSYSTEMS.MAPS.SCAN50.1950;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMS Raster;cartes;IGN;PLAN IGN;GEOGRAPHICALGRIDSYSTEMS.PLANIGNV2;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;
WMS Raster;cartes;IGN;Plan Terrier de Corse (XVIIIe siecle) V1;GEOGRAPHICALGRIDSYSTEMS.TERRIER_V1;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMS Raster;cartes;IGN;Plan Terrier de Corse (XVIIIe siecle) V2;GEOGRAPHICALGRIDSYSTEMS.TERRIER_V2;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMS Raster;cartes;IGN;SCAN 1000�;SCAN1000_PYR-JPEG_WLD_WM;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;
WMS Raster;cartes;IGN;SCAN Departemental�;SCANDEP_PYR-JPEG_FXX_WM;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMS Raster;cartes;IGN;SCAN Regional�;SCANREG_PYR-JPEG_WLD_WM;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMS Vecteur;cartes;IGN;Graphe de mosaiquage SCAN 25;GEOGRAPHICALGRIDSYSTEMS.MAPS.SCAN25.GRAPHE-MOSAIQUAGE;https://wxs.ign.fr/cartes/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities;https://data.geopf.fr/wms-v/ows?service=wms&version=1.3.0&request=GetCapabilities;;Publie;A jour;21/06/2024;
WMTS;cartes;BNF-IGN;Carte de Cassini;BNF-IGNF_GEOGRAPHICALGRIDSYSTEMS.CASSINI;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;18/10/2024;
WMTS;cartes;IGN;Carte de Paris de 1906;GEOGRAPHICALGRIDSYSTEMS.1900TYPEMAPS;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;cartes;IGN;Carte de Guyane (1780 - Col Bonne);GEOGRAPHICALGRIDSYSTEMS.BONNE;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;cartes;IGN;Carte de l'etat-major 1 : 10 000 (Environs de Paris 1818-1824);GEOGRAPHICALGRIDSYSTEMS.ETATMAJOR10;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;cartes;IGN;Carte de l'etat-major 1 : 40 000 (1820-1866);GEOGRAPHICALGRIDSYSTEMS.ETATMAJOR40;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;cartes;IGN;PLAN IGN J+1;GEOGRAPHICALGRIDSYSTEMS.MAPS.BDUNI.J1;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;
WMTS;cartes;IGN;Mini-carte;GEOGRAPHICALGRIDSYSTEMS.MAPS.OVERVIEW;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;cartes;IGN;SCAN 50� Historique 1950;GEOGRAPHICALGRIDSYSTEMS.MAPS.SCAN50.1950;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;cartes;IGN;PLAN IGN;GEOGRAPHICALGRIDSYSTEMS.PLANIGNV2;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;
WMTS;cartes;IGN;Plan Terrier de Corse (XVIIIe siecle) V1;GEOGRAPHICALGRIDSYSTEMS.TERRIER_V1;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;cartes;IGN;Plan Terrier de Corse (XVIIIe siecle) V2;GEOGRAPHICALGRIDSYSTEMS.TERRIER_V2;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;20/10/2023;
WMTS;cartes;IGN;SCAN 1000�;SCAN1000_PYR-JPEG_WLD_WM_WMTS_3D;;https://data.geopf.fr/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities;;Publie;A jour;23/05/2025;
WFS;cartovecto;IGN;aerodrome;BDCARTO_V5:aerodrome;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;arrondissement;BDCARTO_V5:arrondissement;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;arrondissement municipal;BDCARTO_V5:arrondissement_municipal;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;bassinversant topographique;BDCARTO_V5:bassin_versant_topographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;cimetiere;BDCARTO_V5:cimetiere;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;collectivite territoriale;BDCARTO_V5:collectivite_territoriale;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;commune;BDCARTO_V5:commune;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;commune associee ou deleguee;BDCARTO_V5:commune_associee_ou_deleguee;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;construction lineaire;BDCARTO_V5:construction_lineaire;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;construction ponctuelle;BDCARTO_V5:construction_ponctuelle;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;construction surfacique;BDCARTO_V5:construction_surfacique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;cours d'eau;BDCARTO_V5:cours_d_eau;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;departement;BDCARTO_V5:departement;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;detail hydrographique;BDCARTO_V5:detail_hydrographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;detail orographique;BDCARTO_V5:detail_orographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;epci;BDCARTO_V5:epci;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;equipement de transport;BDCARTO_V5:equipement_de_transport;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;lieu dit non habite;BDCARTO_V5:lieu_dit_non_habite;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;ligne electrique;BDCARTO_V5:ligne_electrique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;limite terre mer;BDCARTO_V5:limite_terre_mer;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;n�ud hydrographique;BDCARTO_V5:noeud_hydrographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;occupation du sol;BDCARTO_V5:occupation_du_sol;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;parc ou reserve;BDCARTO_V5:parc_ou_reserve;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;piste d'aerodrome;BDCARTO_V5:piste_d_aerodrome;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;plan d'eau;BDCARTO_V5:plan_d_eau;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;region;BDCARTO_V5:region;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;reservoir;BDCARTO_V5:reservoir;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;rond point;BDCARTO_V5:rond_point;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;route numerotee ou nommee;BDCARTO_V5:route_numerotee_ou_nommee;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;surface hydrographique;BDCARTO_V5:surface_hydrographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;transport parcable;BDCARTO_V5:transport_par_cable;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;troncon de route;BDCARTO_V5:troncon_de_route;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;troncon hydrographique;BDCARTO_V5:troncon_hydrographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;voie ferree nommee;BDCARTO_V5:voie_ferree_nommee;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;zone d'activite ou d'interet;BDCARTO_V5:zone_d_activite_ou_d_interet;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;IGN;zone d'habitation;BDCARTO_V5:zone_d_habitation;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;13/12/2024;
WFS;cartovecto;DGE/ANETT;Communes touristiques;LABELS.TOURISTIQUES:communes_touristiques;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;https://data.geopf.fr/wfs/ows?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities;;Publie;A jour;07/03/2025;
